"SYMBOL"	"energy"	"Nsites"
"CNIH4"	-22.2	2
"SCAF11"	-18.1	2
"DNAJC24"	-19.3	2
"MALSU1"	-17.3	1
"PEX5L"	-16.8	1
"GPR143"	-14.3	1
"B4GALT4"	-22.1	1
"ST3GAL6"	-18	2
"CLASP2"	-18.5	1
"ZNF33A"	-19.4	3
"NCK1"	-20.3	1
"FCAR"	-19	1
"GAPVD1"	-18.6	1
"PIGQ"	-18.2	1
"EPHA6"	-17.8	1
"RP1-170O19.20"	-17.8	1
"FTO"	-18.6	1
"PCCB"	-21.7	2
"CRHR2"	-17.2	1
"ABI3BP"	-13.5	1
"BAG1"	-19.4	1
"TCEAL4"	-18	1
"NME7"	-12.7	1
"TLN2"	-15.9	1
"PSMG4"	-18.4	1
"UBN2"	-17.8	4
"MED12L"	-18.3	2
"ATPAF2"	-17.4	1
"ERRFI1"	-17.7	1
"NCEH1"	-17	1
"SLITRK3"	-14.8	2
"ZNF273"	-22.2	1
"KMT2E"	-18.6	1
"GTF2IRD1"	-15.2	1
"PHLDB2"	-20.3	1
"EMC1"	-22.7	2
"FAM162A"	-18	1
"RYBP"	-19.2	1
"FAM19A1"	-14.5	1
"ADPRH"	-18.1	1
"PCCB"	-21.7	1
"HNRNPR"	-17.9	1
"ZNF282"	-14.7	1
"JAM2"	-18.7	1
"GMPPB"	-21.6	1
"CCL14"	-16.8	1
"RXRA"	-17.7	1
"UGT1A3"	-19.4	1
"SLC24A5"	-21.5	1
"ZNF789"	-18.2	1
"MAGI1"	-17.9	2
"TREML2"	-21.6	1
"ZSCAN2"	-16.7	1
"BOC"	-20.3	1
"GGNBP2"	-23.6	3
"EFCAB10"	-14.5	1
"GFM1"	-21.2	1
"MEIS1"	-17	1
"CIAO1"	-22.7	1
"RP5-850E9.3"	-15.4	1
"UHMK1"	-17.1	1
"MAST4"	-13.2	1
"THOC5"	-20.4	1
"ONECUT2"	-19.4	1
"RPL37A"	-18.8	1
"PLSCR5"	-13.7	1
"TRIM11"	-19.4	2
"OR2A7"	-14	1
"BCL2L13"	-19.1	1
"NDUFB5"	-16.5	1
"ZNF488"	-17.2	1
"SEPT7"	-18.9	1
"SLC7A2"	-16.3	1
"PHC3"	-16.1	1
"ZNF23"	-15.4	1
"PANK2"	-19.2	1
"KLF6"	-16.7	2
"NDUFV2"	-18	1
"MOSPD2"	-16.3	1
"PHC3"	-19	1
"LRRC55"	-18.1	1
"PPM1L"	-18.5	1
"MTO1"	-22.6	1
"TFDP2"	-17.5	2
"ETF1"	-16.6	1
"C5orf28"	-23.5	1
"LRPAP1"	-21.3	2
"USP51"	-17.9	1
"SH3TC2"	-20	1
"BEND4"	-23.4	1
"RPL34"	-19.5	1
"ABL2"	-21.3	1
"ZFYVE28"	-13.5	2
"FRYL"	-15.6	1
"MEGF10"	-17.8	1
"SLIT2"	-19.4	1
"PCP4L1"	-17.6	1
"TIGD5"	-20.8	1
"ZNF608"	-18.6	1
"TMEM33"	-21.6	1
"MRPL36"	-22.5	2
"C5orf64"	-19.3	1
"FAM135A"	-14.3	1
"WDR36"	-15.5	1
"NPY2R"	-19.4	1
"UNC5C"	-19.4	1
"KCTD16"	-18.9	2
"SLC25A36"	-18	1
"C8orf17"	-14.4	1
"RIMS2"	-28.5	1
"CRISP1"	-18.4	1
"ZFYVE28"	-17.6	2
"NREP"	-17.1	1
"GOLGA8O"	-17.5	1
"VNN3"	-16.5	1
"MAML3"	-18	1
"GNPDA2"	-17.2	2
"TNIP2"	-15.9	1
"ATP8A1"	-19.6	2
"MSANTD1"	-18.9	1
"ZFP62"	-17.4	1
"GALNT7"	-13.4	1
"ZNF154"	-18.8	1
"GOLGA8K"	-17.5	1
"SERINC5"	-18.8	1
"TET2"	-16	1
"PARM1"	-15.8	1
"TRMT44"	-21.1	1
"DNAH10OS"	-18.4	1
"LINC00955"	-19.1	1
"BMPR1B"	-17.4	1
"ABCC3"	-14.9	1
"TMEM150C"	-17.7	1
"NKX6-1"	-14.4	1
"SMIM18"	-14.4	1
"RABL5"	-19.8	2
"UBE2W"	-18.4	1
"C8orf22"	-14.1	1
"ASPH"	-18	1
"WWP1"	-14.8	1
"HDAC2"	-16.8	1
"ERI1"	-18.6	1
"EGR3"	-18.3	1
"TG"	-18.1	1
"SLIT3"	-17.5	1
"TSNARE1"	-19.7	1
"SLC25A37"	-19.8	1
"LYRM2"	-20.1	1
"C10orf40"	-20	1
"TMEM68"	-18.5	1
"SNAP91"	-14.1	1
"SMIM12"	-21.6	3
"RNF217"	-16.9	1
"NUDT18"	-15.4	1
"TRNP1"	-18	1
"IKBKB"	-15.9	1
"NDUFB9"	-15.2	1
"SKP1"	-16.7	1
"MYBL1"	-16.3	1
"RUNX1T1"	-16.9	1
"TSNARE1"	-14.4	1
"PELI3"	-15.1	1
"KIAA1456"	-23.8	2
"TESPA1"	-14.6	1
"MAML2"	-18	1
"CNTN5"	-17	1
"ARHGAP42"	-18.4	1
"C8orf49"	-19.9	1
"AGBL2"	-15.5	1
"ZNF7"	-17.2	1
"CFL1"	-19.6	1
"TMEM223"	-17	1
"C11orf65"	-21.2	1
"SLC6A5"	-17	1
"ZBTB44"	-20.7	1
"GUCY1A2"	-17.3	1
"DEFB134"	-15.1	1
"LGALS8"	-19	1
"SMIM3"	-14.2	1
"MOGAT2"	-17.5	1
"CACNA1E"	-16.8	1
"EPB41L2"	-19.1	1
"PPP2R1B"	-16.2	2
"ZNF585B"	-16.8	2
"PAFAH1B2"	-17.5	1
"FXYD2"	-11.9	1
"NDUFC2-KCTD14"	-15.6	1
"C11orf54"	-16.4	1
"DPF2"	-18.9	1
"KRTAP5-9"	-14.9	1
"MS4A6A"	-14	1
"C11orf30"	-19.7	1
"TMEM136"	-20.9	1
"USP35"	-15.6	1
"KCNJ5"	-19.5	1
"GRAMD1B"	-18.6	2
"OMP"	-20.9	1
"ZNF7"	-12.7	1
"ZNF215"	-17.5	1
"SERPINH1"	-15.8	1
"EIF3M"	-20.3	1
"ALG9"	-20.2	1
"NDUFB8"	-15	1
"B3GAT3"	-17.9	1
"TP53I11"	-15.8	1
"PICALM"	-15.2	1
"RP11-17M16.1"	-17.3	1
"SAMD3"	-16.9	1
"NEU3"	-19.5	1
"FXYD6-FXYD2"	-11.9	1
"MS4A6A"	-14.1	1
"NCAM1"	-17.1	1
"C11orf73"	-13.1	1
"TMPRSS4"	-19.4	1
"KMT2A"	-18.1	2
"FAM212B"	-17.1	1
"NLRP6"	-14.2	1
"SLC4A10"	-15.1	1
"AC135178.1"	-17.8	2
"ZNF324"	-17.6	1
"STX3"	-17.3	1
"ZNF805"	-19.4	2
"ORAOV1"	-18.5	1
"OTUB1"	-19.3	1
"DDAH1"	-17.7	1
"DISC1"	-13.1	1
"KIAA1147"	-17	1
"ANAPC5"	-13.8	1
"FER"	-12.5	1
"SESN3"	-15.9	2
"SLC25A26"	-19.5	1
"UBC"	-19.4	1
"ITPRIPL1"	-18	1
"ZNF268"	-21.4	1
"HEBP1"	-19.4	1
"DGCR2"	-23.7	2
"AQP7"	-17.4	1
"PABPC1L"	-16.9	1
"MICAL2"	-14.5	1
"TMEM5"	-17.9	1
"BCL7A"	-18	1
"LINC00346"	-17.1	1
"SOD2"	-21.5	1
"SH3TC2"	-16.5	1
"CLDN7"	-17.4	1
"MTMR1"	-18.7	1
"FAM222A"	-19.1	1
"PCYT2"	-19	1
"ADARB1"	-21.4	1
"MGP"	-17.5	1
"WSCD1"	-18.4	1
"RAB3GAP1"	-20.6	1
"MAGOHB"	-18.3	1
"CTD-2140B24.4"	-21.4	1
"LCOR"	-17.5	1
"ZNF333"	-16.5	1
"CES4A"	-18.7	1
"NPC2"	-20.6	1
"PODXL"	-20.9	1
"PSMD9"	-21.2	1
"AQP7"	-16	1
"ASPH"	-15.5	2
"TTC39B"	-14.7	1
"RASSF8"	-16	1
"EHD3"	-17.2	1
"HIST1H2BJ"	-17.9	1
"TMEM50B"	-23.5	1
"PIGA"	-17	2
"CLEC4C"	-19.4	1
"C16orf52"	-19.4	1
"SLC1A5"	-21.7	1
"AP4S1"	-19.5	1
"FAM9C"	-17.1	2
"HTR5A-AS1"	-14.5	1
"TRIM59"	-18.5	1
"RGMA"	-20.4	1
"CES3"	-15.7	1
"TAF1A"	-15.5	1
"PTPN14"	-16.4	1
"LSM14A"	-14.7	1
"CHD4"	-16.3	1
"ZNRF3"	-16.2	1
"CDK5RAP1"	-15.6	1
"CORO1B"	-21	1
"DNAI1"	-17.7	1
"RBM19"	-21.7	1
"ATXN3"	-16	1
"SMAD5"	-18.7	3
"AK4"	-20.5	1
"PPFIBP1"	-14.7	1
"CAND1"	-20.4	1
"SLC39A3"	-17.1	1
"TET2"	-17.1	1
"FAM101A"	-17.4	1
"CASP9"	-15.9	1
"RASAL1"	-17.9	1
"CLEC5A"	-17.8	1
"C12orf79"	-17.5	1
"RBFOX1"	-15.9	1
"PPP1R1A"	-15.9	1
"GAS2L3"	-19.6	1
"TSPAN31"	-20.1	1
"CALCOCO1"	-17.8	1
"C12orf52"	-18.5	1
"BLOC1S1"	-15.4	1
"ZNF816"	-20	1
"CHST11"	-15.3	1
"DNAJC22"	-17.9	1
"C12orf79"	-17.5	2
"LALBA"	-22	2
"MRPL42"	-17	1
"FRS2"	-21.8	1
"TBC1D15"	-21.7	1
"POTEM"	-18.3	1
"CPM"	-15.8	2
"PRR24"	-19.5	1
"SPATS2"	-20.3	1
"C14orf2"	-18.6	1
"UNC79"	-19.6	1
"GPATCH2L"	-18.3	1
"DNAL1"	-23	1
"HOPX"	-16	1
"VTI1B"	-19.6	1
"NAA30"	-17.2	1
"MAP3K9"	-18.2	1
"GMFB"	-17.7	1
"EML5"	-15	1
"SERPINA4"	-20.2	1
"RP11-204N11.1"	-17	1
"RBM23"	-18.9	3
"AHSA1"	-14.6	1
"TMPO"	-21.1	1
"TMEM179"	-20.2	1
"SLC39A9"	-17	1
"NEMF"	-15	1
"ENTPD5"	-14.1	1
"CHD2"	-17.7	1
"ZHX3"	-21.3	1
"GDPGP1"	-19.1	1
"PEAK1"	-17	1
"SHISA9"	-19.4	2
"ZNF280D"	-19.8	1
"RASGRF1"	-16.8	1
"LDLR"	-17.9	2
"TMC3"	-17.8	1
"RP11-210M15.2"	-21.1	3
"FAM63B"	-16.2	1
"CERS4"	-18.8	1
"GLCE"	-15.2	1
"SECISBP2L"	-14.3	1
"ANKRD9"	-19.3	1
"FBN1"	-21.5	1
"TRAF3"	-17.7	2
"IREB2"	-22.7	1
"C15orf57"	-19.6	1
"TPBGL"	-15.4	1
"NETO2"	-20.2	1
"YPEL3"	-18.7	1
"RP11-343C2.12"	-21.2	1
"GOLGA8M"	-17.5	1
"ANKRD11"	-16.7	1
"PHKG2"	-20.2	2
"ZNF821"	-15	1
"KLHL36"	-20.5	1
"TMEM178B"	-20.9	3
"SLC7A5"	-16.8	1
"RPUSD1"	-15.8	1
"PML"	-17.1	1
"CHD9"	-17.1	1
"OGFOD1"	-17.7	1
"PLA2G15"	-18.5	1
"ARPP19"	-18.9	1
"KIAA0513"	-22	1
"GOLGA8H"	-17.5	1
"TMSB15B"	-18.8	1
"C15orf41"	-15	1
"GAN"	-19.6	1
"RHD"	-18.7	1
"METRN"	-17.8	1
"TSC2"	-17.7	1
"PDPR"	-18.8	1
"TBL3"	-18	1
"MLST8"	-14.6	1
"CDYL2"	-20	1
"C17orf97"	-16.8	2
"RAB40B"	-17.7	1
"TRPV3"	-14.5	1
"SCIMP"	-17.4	1
"ZNF263"	-17	1
"ZNF75A"	-17.9	1
"KANSL1"	-15.1	1
"B9D1"	-15.9	1
"SOCS7"	-20.9	2
"CDH8"	-19	1
"MIF4GD"	-15.2	1
"GJD3"	-17.9	1
"RAB31"	-15.7	1
"ADCYAP1"	-16.6	1
"C18orf32"	-20.8	2
"DNAH9"	-15.3	1
"MTMR4"	-15.9	1
"SSH2"	-15.9	1
"DYNLL2"	-21.8	3
"STRA13"	-20.4	1
"TMEM200C"	-17.5	1
"TOM1L2"	-19.5	3
"SAP30BP"	-16.3	1
"CYTH1"	-17.9	2
"AC139100.2"	-20.3	1
"TNFRSF11A"	-20.3	1
"PLEKHJ1"	-18.4	2
"FOSB"	-18.4	1
"NLE1"	-20.4	1
"SPRED3"	-19.9	1
"TPGS2"	-20.5	1
"ANKRD27"	-18.6	1
"PIK3C3"	-13.8	1
"ZNF222"	-18	1
"RNF165"	-18.4	1
"ZNF793"	-17.9	1
"MPPE1"	-16.7	1
"C19orf40"	-18	1
"MAPK4"	-20.4	1
"ZNF793"	-16.4	1
"ZNF226"	-18.8	1
"ZSCAN30"	-16.6	1
"CYTH1"	-17.9	1
"KCNJ16"	-14.8	1
"ZNF233"	-16.7	1
"SYNGR2"	-17.2	1
"UQCR11"	-20.2	1
"BCL2"	-18.5	1
"WTIP"	-20.7	2
"C19orf26"	-17.5	2
"ZNF519"	-18.7	1
"S1PR2"	-17.2	1
"ZNF573"	-26.6	1
"TK1"	-18.4	1
"MAP2K6"	-18.9	2
"PTPRS"	-20.3	1
"SYT5"	-19.7	1
"TUBB6"	-19.2	2
"GPATCH8"	-16.6	1
"TUBB6"	-16.8	1
"ZNF699"	-15.6	1
"KATNAL2"	-15.9	1
"INO80C"	-19.5	1
"SEPT9"	-20	1
"KIAA1328"	-16.5	1
"FAM20A"	-21.2	1
"NDUFA11"	-16	1
"RNMT"	-17.7	1
"RAD51L3-RFFL"	-18.9	1
"ZNF283"	-17.1	1
"C19orf53"	-13.5	1
"AC135983.2"	-19	1
"DYRK1B"	-16	1
"AL590235.1"	-21.3	2
"AL591479.1"	-17.8	1
"MYO9B"	-17.7	1
"DKFZP779L1853"	-18.4	2
"AC012360.2"	-20.2	1
"SLC35E1"	-17.1	1
"ZNF682"	-14.8	1
"ZNF724P"	-23.2	1
"ZFP36"	-15.5	1
"AC132872.2"	-18	1
"DNAH17-AS1"	-20.9	2
"SMIM17"	-18.1	1
"AC140061.12"	-18.1	1
"AC068987.1"	-16	1
"ZNF493"	-14.2	1
"UBA52"	-16.5	1
"CTD-2545M3.6"	-22.7	1
"TIMM50"	-20.2	1
"AC010441.1"	-14.2	1
"FBN3"	-19.9	1
"ZNF665"	-20.1	1
"ARL14EPL"	-14.2	1
"ZNF208"	-16.2	1
"RABAC1"	-18.2	1
"MARCH2"	-12.5	1
"ZNF549"	-21	4
"MEI4"	-15.4	1
"NOTCH2"	-21.7	1
"TCEB1"	-22	1
"SSX2IP"	-14.5	1
"RNF103-CHMP3"	-20.2	1
"MGAT4C"	-16.8	1
"ATG9B"	-19.2	1
"AC007040.11"	-21.3	1
"FRK"	-20.7	1
"SNX5"	-18.6	1
"APLNR"	-16.5	1
"NUDT3"	-17.8	3
"HEBP2"	-20.9	1
"DCP1A"	-20.2	1
"CNKSR3"	-21.2	3
"GTF2H5"	-19.2	1
"EXOC7"	-18	1
"SYT6"	-16.6	1
"CCDC116"	-16.4	1
"HDDC2"	-19.6	1
"APBB1"	-20	1
"FBXW2"	-18.8	1
"USP6NL"	-16.8	1
"ZBTB8B"	-20.8	1
"GPRIN3"	-20.5	1
"GRIN2B"	-18.8	3
"KCNJ6"	-18.6	5
