"SYMBOL"	"energy"	"Nsites"
"C19orf43"	-14.1	1
"RNF165"	-17.5	1
"ZNF226"	-23.2	1
"ECSIT"	-20.1	1
"ZNF573"	-18.6	1
"MAP2K6"	-17.8	1
"ZNF524"	-16.7	1
"AOC3"	-15.2	1
"TREM1"	-20.1	1
"CTB-186H2.3"	-19.1	1
"GPATCH8"	-17.4	1
"ZNF699"	-17.3	1
"INO80C"	-19	1
"MEX3C"	-21	1
"SEPT9"	-16.2	1
"SPC24"	-18.1	1
"ZNF233"	-18.3	1
"MAPK4"	-14.8	1
"ILF3"	-16.6	1
"C18orf21"	-16.2	1
"RAD51L3-RFFL"	-18.1	2
"AL591479.1"	-17.2	2
"AC016559.1"	-16.7	1
"ZNF446"	-19.5	1
"ZNF83"	-17.2	3
"LRIT3"	-13.4	1
"CLPP"	-16.5	1
"LRRC3DN"	-19.8	1
"ZFP36"	-15.3	1
"ZNF329"	-17.2	1
"RBL1"	-19.3	2
"ZNF677"	-17.2	1
"DKFZP434E1119"	-16.5	1
"ZNF677"	-18	1
"AL117190.3"	-18.5	1
"AP001579.1"	-22.4	1
"TIMM50"	-19.6	1
"AL441883.1"	-17	1
"FAM71E1"	-15.3	1
"CHMP2A"	-19.3	1
"CTB-167G5.5"	-15.1	1
"AP000889.3"	-13.5	1
"SMG9"	-19.3	1
"AC104841.2"	-14.9	1
"AC137932.1"	-17.2	1
"TP53AIP1"	-19.3	1
"ZNF658"	-17.9	1
"NOTCH2"	-17.7	1
"MINOS1-NBL1"	-17.1	1
"SMAGP"	-17.6	1
"MTRNR2L13"	-19.9	1
"NBPF11"	-20.4	1
"ENSG00000270466"	-22.3	1
"AC007040.11"	-16	1
"ADAT2"	-18.1	1
"HIST1H2BN"	-18	2
"TRABD2B"	-19.1	1
"NUDT3"	-17	2
"IRAK1BP1"	-19.2	1
"CNKSR3"	-19.6	2
"GTF2H5"	-17.4	2
"SYT6"	-19.1	2
"FBXW2"	-17.7	2
"PPM1K"	-18.1	1
"PPP1R12B"	-19.3	3
"USP6NL"	-20.6	2
"ZBTB8B"	-19.6	1
"GRIN2B"	-18.6	3
"KCNJ6"	-20.2	1
