"SYMBOL"	"energy"	"Nsites"
"FIP1L1"	-17.2	1
"KCTD16"	-21.1	1
"TECRL"	-14.5	1
"RIMS2"	-17	1
"SEPP1"	-16	1
"ELOVL7"	-20.7	1
"KY"	-20.5	1
"RAPGEF6"	-16.7	1
"ZMYND11"	-16.2	1
"MTX3"	-16.8	1
"TNIP2"	-20.6	1
"CTBP1"	-19.4	1
"MSANTD1"	-19.5	1
"EPHA5"	-18	1
"C2orf15"	-17	2
"ZNF154"	-18.7	2
"MTRNR2L5"	-13.6	1
"RP11-826N14.2"	-17.2	1
"TTC39B"	-20.9	1
"PAQR3"	-18.5	1
"KIAA0825"	-17.4	1
"TET2"	-14.5	1
"MYO10"	-18.7	1
"KLF3"	-15	1
"PPM1K"	-18.7	1
"CTC-432M15.3"	-16.7	1
"BMPR1B"	-18.1	2
"BTNL9"	-18.5	1
"NAA15"	-16.2	1
"FAM13A"	-17.8	1
"TMEM108"	-17.5	1
"RABL5"	-18.5	1
"EFCAB13"	-19.6	1
"LY6E"	-17.3	1
"COX6C"	-17.6	1
"C5orf45"	-19.9	2
"CTNNA1"	-16.4	1
"TENM2"	-18.4	1
"ATP6V0E1"	-15.8	1
"LETM2"	-13.8	1
"TG"	-18.1	1
"UNC13A"	-20.5	1
"EBF2"	-19.7	1
"LYRM2"	-18.1	1
"ZNF706"	-17.4	1
"SFTPC"	-16.1	1
"SMIM12"	-19.1	2
"UTP14C"	-19.8	3
"TRIQK"	-17.6	1
"RNF130"	-24.5	3
"PNMA2"	-21.3	1
"MYBL1"	-15.4	1
"HAVCR1"	-18.9	3
"FAM196A"	-15.6	2
"ERGIC1"	-20.1	1
"ZNF674"	-16.1	1
"C1orf210"	-18.7	1
"C8orf34"	-16	1
"NKX6-3"	-17.9	1
"GFRA2"	-21.7	1
"CHEK1"	-16.2	1
"SGK1"	-16.8	2
"SLC6A5"	-17.5	1
"CACNA1E"	-24.7	1
"FBXO3"	-16.9	1
"DDX10"	-20.1	2
"ZDHHC24"	-17.1	1
"CHMP1B"	-18	1
"MBP"	-16.6	1
"SLC25A45"	-17.8	1
"GPR61"	-20.8	1
"MANF"	-17.8	1
"DPF2"	-17.6	1
"FAM111A"	-14.9	1
"C11orf88"	-16.9	1
"TTC12"	-12.7	1
"L3MBTL3"	-18.4	1
"CCDC90B"	-15.2	1
"KCNJ5"	-22.8	1
"GRAMD1B"	-19.7	1
"TTC39A"	-18.7	1
"GMDS"	-18.7	1
"EIF3M"	-17.9	1
"FZD4"	-20.1	2
"GPR68"	-17.3	1
"ZNF726"	-16.1	1
"MAGEL2"	-14.8	1
"AAMDC"	-17.9	1
"SPA17"	-17.2	1
"SAMD3"	-16.9	1
"CD3G"	-16.1	2
"CCS"	-19.4	2
"EIF3F"	-18.2	1
"SAMD1"	-23.2	1
"ACRV1"	-20	1
"API5"	-18.1	1
"RP11-192H23.4"	-16.9	1
"CALU"	-19.2	1
"AC135178.1"	-18.9	1
"MMP17"	-22.7	1
"NNMT"	-21.1	1
"CALU"	-18	1
"OTUB1"	-22.8	2
"DDAH1"	-18.5	1
"KIN"	-19.9	2
"NXPE1"	-16.4	1
"MACF1"	-20	1
"FKBP5"	-17.6	1
"SESN3"	-19.9	1
"FRMPD1"	-16.3	1
"UBC"	-18.8	2
"TMED3"	-18.1	1
"HEBP1"	-16.1	1
"MELK"	-17.2	1
"DGCR2"	-18.9	1
"UBE3B"	-20.7	1
"ACOT13"	-19.8	2
"TPD52"	-14.9	1
"TIFAB"	-24.1	2
"TSPAN9"	-19.8	1
"SOD2"	-20.9	1
"TNFAIP2"	-17.5	2
"FAM46D"	-16	1
"OTUB1"	-19.2	1
"CCDC66"	-16.1	1
"FAM222A"	-19.6	1
"ALG10"	-16.1	1
"ZNF664"	-16.9	1
"PLXNB3"	-19.8	1
"DAAM2"	-17.8	1
"AC010336.1"	-20.1	1
"GTF2H4"	-19.3	1
"RAB3GAP1"	-18.5	1
"ANKLE2"	-17.6	1
"SLC13A1"	-20.4	1
"COPS3"	-19.2	1
"CLASP2"	-17.9	1
"PCSK7"	-16.9	1
"MTRNR2L1"	-13.3	1
"CDH19"	-19.9	1
"UTY"	-16.1	1
"TMSB15B"	-14.6	1
"UBE3B"	-11.7	1
"DSE"	-21.1	1
"ZNF701"	-18.1	1
"TMEM120B"	-19.7	2
"ARSE"	-18.7	2
"PRAMEF19"	-22.7	1
"FADS3"	-18.1	1
"ZSCAN2"	-17.9	1
"PSMD9"	-18	1
"CNOT4"	-17.8	1
"CELF5"	-19.2	1
"ZNF177"	-19.7	2
"HIST1H2BJ"	-17	1
"CLEC18C"	-16.7	1
"CLEC4C"	-17	1
"NUP93"	-20.4	1
"C16orf52"	-17.2	1
"SLC1A5"	-16.4	1
"FKBP5"	-17.8	1
"AP4S1"	-21.4	1
"CRADD"	-17.6	1
"TMEM138"	-16.2	1
"TRAPPC2P1"	-16.1	1
"ZNF611"	-19.2	2
"STARD10"	-18	1
"MTRNR2L3"	-13.3	1
"LATS1"	-16.9	2
"CCDC177"	-16.2	1
"ZNF83"	-18.5	1
"ANKRD49"	-19	1
"SENP8"	-15.7	1
"MYCBP2"	-18.6	1
"EVL"	-20.2	5
"RHCG"	-17.8	1
"ZNRF3"	-19.6	1
"MTRNR2L7"	-13.3	1
"SMG6"	-19.4	1
"C12orf66"	-18.1	1
"CCDC7"	-18.5	1
"MTRNR2L10"	-14.6	1
"PCSK5"	-19.7	1
"RBM19"	-16.2	1
"LAMTOR1"	-13.6	1
"SEPHS1"	-18.2	1
"TET2"	-22.2	1
"DNAJB5"	-19.7	1
"B3GNT4"	-19.9	1
"PRR13"	-18	2
"CLEC5A"	-16.6	1
"PPP1R1A"	-19.5	1
"ZNF878"	-20.3	1
"ZNF606"	-18.6	1
"TSPAN31"	-17.4	1
"C12orf23"	-15.9	1
"C12orf52"	-17.3	2
"ZNF816"	-18.2	1
"TMEM19"	-15.6	1
"CHPT1"	-16	1
"ATXN2"	-17.2	1
"FRS2"	-16.1	1
"RP11-644F5.10"	-19.2	1
"ACVRL1"	-21.5	1
"MAPKAPK5"	-17	4
"DYNLL1"	-18.4	1
"SPIC"	-17.8	1
"DCN"	-15.6	1
"TMPRSS12"	-18.9	1
"YLPM1"	-17	1
"LIN7A"	-17.6	1
"FAM174B"	-14.5	1
"ALDH6A1"	-18	2
"RGS6"	-20.7	1
"GPATCH2L"	-16.7	1
"LRP1"	-17.1	1
"PPP2R5C"	-17.8	1
"MAP3K9"	-21	1
"ISCA2"	-19.4	1
"RBM23"	-23.6	2
"YAF2"	-17.3	2
"TMEM30B"	-17.8	1
"NAA30"	-18.2	1
"PPP2R5C"	-18.5	1
"GDPGP1"	-16.4	1
"SHISA9"	-17.4	2
"FAM227B"	-16.3	1
"TLE3"	-19.9	1
"RP11-210M15.2"	-18.7	2
"CTD-2054N24.2"	-19.1	1
"C15orf56"	-19.6	1
"AKAP13"	-15.9	2
"FBN1"	-16.6	1
"TRPM7"	-17.7	1
"IDH3A"	-17.3	1
"KCTD13"	-17.1	1
"XKR7"	-22.2	1
"RP11-315D16.2"	-21.6	1
"SZT2"	-20.9	2
"IRF8"	-23.6	1
"ANKRD11"	-21.6	1
"CDIP1"	-17.9	1
"RP6-24A23.6"	-17.5	1
"DCTN5"	-21.4	1
"SLC38A7"	-20.6	1
"STOML1"	-17.9	2
"BEAN1"	-18.1	1
"DUS2"	-19.1	1
"TMEM178B"	-19.3	1
"OGFOD1"	-16.7	1
"TBC1D24"	-20.3	1
"PHLPP2"	-19.5	1
"RPS15A"	-17	2
"TMEM170A"	-17.4	1
"NDUFAB1"	-15	1
"CLUAP1"	-19.5	1
"C17orf97"	-19.4	1
"SCARF1"	-20.4	1
"ZNF174"	-12.1	1
"SGSM2"	-18.4	1
"NFATC3"	-17.8	1
"ATPAF1"	-16.1	1
"GOSR2"	-22.6	1
"GRAPL"	-20.2	1
"ZNF207"	-20	1
"LINC00908"	-18.1	1
"CTD-2267D19.3"	-17.3	2
"TNFRSF13B"	-15	1
"C18orf32"	-17.3	3
"CHST9"	-20.1	1
"TMEM200C"	-18.9	1
"TWSG1"	-15.5	1
"RP11-169F17.1"	-16.4	1
"RNF43"	-17.9	1
"SRSF1"	-19.2	2
"SAP30BP"	-16.3	2
"NFE2L1"	-17.3	2
"G6PC"	-17.7	1
"CYTH1"	-22.5	1
"PIAS2"	-20.6	1
"ZNF559"	-13.8	1
"ZNF556"	-21.2	1
"ELOF1"	-17.7	1
"FBF1"	-20	1
"NLE1"	-19.4	1
"SPRED3"	-19.8	1
"DPY19L3"	-20.2	1
"TPGS2"	-20.4	1
"ZNF581"	-21	1
"ANKRD27"	-19.5	1
"C19orf70"	-18.1	1
"MPPE1"	-16.2	1
"ZNHIT3"	-18.9	1
"MAPK4"	-15.6	2
"CYTH1"	-20.1	1
"EML2"	-18.3	1
"WTIP"	-21.2	1
"S1PR2"	-20.9	1
"ZNF573"	-18.8	2
"MAP2K6"	-20.5	2
"PTPRS"	-21.9	2
"CTD-2162K18.4"	-20.1	1
"SYT5"	-18.5	1
"COX6B2"	-17.3	1
"POLR2J2"	-20.4	1
"ZNF850"	-19.2	3
"MKNK2"	-19.1	1
"TUBB6"	-17.8	2
"ZNF699"	-21.4	1
"INO80C"	-18.7	2
"ANKRD29"	-16.3	1
"SEPT9"	-17.9	1
"ZNF101"	-19.4	1
"FLJ14816"	-16.9	1
"AC135983.2"	-20.2	1
"ZNF730"	-17.7	1
"ZNF43"	-16.1	2
"AC016559.1"	-17.8	1
"ZNF528"	-16.7	1
"ZNF549"	-16.3	1
"FPR1"	-21.5	2
"AL031663.2"	-21	1
"ZNF430"	-22.4	1
"ZNF468"	-16	2
"SLC35E1"	-18.5	2
"AL133373.1"	-16	1
"LRRC3DN"	-18.7	1
"RPS11"	-21.1	1
"AC004899.1"	-19.9	1
"AC008948.1"	-16.7	1
"AC092850.1"	-22.1	1
"AC132872.2"	-19.7	1
"ZNF329"	-15.3	1
"AL117190.3"	-20.3	1
"PHLDB3"	-15	1
"TIMM50"	-17.8	2
"AC112693.2"	-16.7	1
"LRRC4B"	-16.9	1
"CHMP2A"	-18.4	1
"DKFZP434H0512"	-16.2	1
"RPL18A"	-21.2	1
"ZNF574"	-17.7	2
"ZNF880"	-17	3
"TMEM59L"	-17.6	1
"ATCAY"	-19.7	1
"AC138655.1"	-17.5	1
"AC002451.1"	-16.9	1
"ZNF626"	-20.4	1
"PRKD2"	-16.8	2
"RABAC1"	-19.2	3
"AP003733.1"	-16.3	1
"AC137932.1"	-20.3	2
"ZNF549"	-19.6	2
"HIST1H2AC"	-13.1	1
"PTP4A2"	-16.8	1
"RNF103-CHMP3"	-18.1	1
"PGPEP1"	-19.4	1
"MTRNR2L11"	-16	1
"PSMD5"	-19.7	2
"FRK"	-16.8	1
"OXNAD1"	-20.2	1
"SIRT5"	-19.4	2
"ADAT2"	-18.9	1
"SNX5"	-21	2
"HEBP2"	-24.1	1
"RP11-156E8.1"	-18.8	1
"UQCC2"	-16.1	1
"FHL2"	-18.1	1
"DCP1A"	-17.7	1
"IRAK1BP1"	-17.1	1
"CNKSR3"	-20.9	1
"ZBTB25"	-22.4	2
"FBXW2"	-20.8	1
"PPM1K"	-19	1
"PPP1R12B"	-21	1
"USP6NL"	-18.8	1
"PTBP2"	-17.8	3
"ZBTB8B"	-19	1
"GRIN2B"	-19.6	4
"KCNJ6"	-20.4	1
"SLC25A16"	-17.4	2
"RPAP2"	-20.8	3
