"ensembl_gene_id"	"external_gene_name"	"kb"	"x"	"FPKM"
"ENSG00000265179"	"AP000894.2"	3.902	0	0
"ENSG00000265180"	"MIR4790"	0.079	0	0
"ENSG00000265181"	"MIR4674"	0.087	0	0
"ENSG00000265182"	"SRP72P1"	1.75	0.0166085533385351	0.00949060190773436
"ENSG00000265185"	"SNORD3B-1"	0.758	0.197111870418678	0.260042045407226
"ENSG00000265188"	"AP001496.3"	0.913	0	0
"ENSG00000265193"	"MIR3923"	0.083	0	0
"ENSG00000265194"	"AL359922.2"	3.017	1.4332763953848	0.475066753524958
"ENSG00000265195"	"MIR4312"	0.076	0.279828950899977	3.68195988026286
"ENSG00000265201"	"MIR4677"	0.08	0.0180281269145809	0.225351586432262
"ENSG00000265204"	"AC090772.2"	0.564	0.0627137784200138	0.111194642588677
"ENSG00000265205"	"AC010761.3"	0.499	0.693891979275113	1.39056508872768
"ENSG00000265206"	"AC004687.1"	1.625	0	0
"ENSG00000265210"	"MIR4486"	0.063	0	0
"ENSG00000265213"	"MIR3684"	0.074	0	0
"ENSG00000265214"	"MIR4283-2"	0.08	0	0
"ENSG00000265215"	"MIR4269"	0.084	0.0271712823228415	0.323467646700494
"ENSG00000265217"	"AC090358.1"	1.029	0	0
"ENSG00000265218"	"AC103810.2"	0.631	0.140896910987649	0.223291459568382
"ENSG00000265222"	"AC079336.2"	0.927	0.107416390857024	0.115875286792906
"ENSG00000265226"	"MIR548AI"	0.088	0	0
"ENSG00000265227"	"MIR4699"	0.074	0	0
"ENSG00000265233"	"ABBA01006766.1"	0.169	0	0
"ENSG00000265236"	"SNORD84"	0.078	0	0
"ENSG00000265237"	"MIR3142"	0.082	0	0
"ENSG00000265240"	"AC114689.2"	1.297	0	0
"ENSG00000265243"	"IGLJCOR18"	0.424	0	0
"ENSG00000265246"	"AC129926.1"	0.614	0	0
"ENSG00000265247"	"MIR4472-1"	0.08	0	0
"ENSG00000265251"	"MIR4288"	0.067	0	0
"ENSG00000265252"	"MIR3132"	0.075	0.0271647003718921	0.362196004958561
"ENSG00000265253"	"MIR4446"	0.067	0	0
"ENSG00000265254"	"AC015917.2"	0.493	0	0
"ENSG00000265257"	"AP005263.1"	0.914	0	0
"ENSG00000265258"	"MIR4686"	0.076	0	0
"ENSG00000265260"	"RN7SL74P"	0.299	0	0
"ENSG00000265261"	"AC027575.1"	2.747	0.197054838202019	0.0717345606851181
"ENSG00000265262"	"TRMT112P3"	0.358	0	0
"ENSG00000265265"	"AC233702.5"	0.396	0	0
"ENSG00000265272"	"RN7SL693P"	0.279	0.0177627972166964	0.0636659398447899
"ENSG00000265273"	"PGDP1"	1.441	0.0262851543605241	0.0182409121169494
"ENSG00000265279"	"CLUHP6"	0.941	0	0
"ENSG00000265281"	"MIR3935"	0.104	0.0271790956434513	0.261337458110109
"ENSG00000265282"	"AC005828.4"	0.552	0.0457616796397013	0.0829015935501835
"ENSG00000265284"	"MIR4770"	0.058	0	0
"ENSG00000265287"	"AC005726.5"	1.083	0	0
"ENSG00000265289"	"AC104996.1"	0.591	0	0
"ENSG00000265291"	"MIR4710"	0.056	0	0
"ENSG00000265293"	"ARGFXP2"	0.949	0.668590854761472	0.704521448642225
"ENSG00000265296"	"FEM1AP2"	1.997	0	0
"ENSG00000265298"	"AC132812.1"	0.892	1.00264049754813	1.12403643222884
"ENSG00000265301"	"MIR548AD"	0.082	0	0
"ENSG00000265303"	"AC099850.2"	0.557	0	0
"ENSG00000265304"	"MIR3650"	0.06	0	0
"ENSG00000265306"	"MIR3195"	0.084	0	0
"ENSG00000265313"	"LINC01476"	4.151	0.00889222098193524	0.00214218766127084
"ENSG00000265315"	"RN7SL199P"	0.281	0	0
"ENSG00000265316"	"AP005059.2"	0.578	0.0356605897997609	0.061696522144915
"ENSG00000265319"	"RN7SL847P"	0.27	0	0
"ENSG00000265321"	"MIR4263"	0.083	0.204133449044398	2.45943914511322
"ENSG00000265322"	"MIR3118-2"	0.075	0	0
"ENSG00000265327"	"RN7SL411P"	0.3	0	0
"ENSG00000265328"	"MIR548AB"	0.084	0	0
"ENSG00000265331"	"MIR4524B"	0.115	0	0
"ENSG00000265333"	"MIR3137"	0.075	0	0
"ENSG00000265334"	"AC130324.2"	0.638	0.191520810821562	0.300189358654486
"ENSG00000265337"	"AC079336.3"	0.475	0.00830427666926757	0.0174826877247738
"ENSG00000265340"	"OR4K7P"	0.945	0	0
"ENSG00000265342"	"AC011933.3"	0.372	0.104910472389838	0.282017398897413
"ENSG00000265345"	"MIR5188"	0.113	0	0
"ENSG00000265347"	"MIR4291"	0.065	0	0
"ENSG00000265349"	"AC118755.2"	0.212	0.0697171013814138	0.328854251799121
"ENSG00000265352"	"LINC01899"	0.575	0	0
"ENSG00000265355"	"MIR3136"	0.078	0.0708839393429849	0.90876845311519
"ENSG00000265356"	"AC004147.4"	1.844	0	0
"ENSG00000265357"	"MIR4493"	0.073	0.0177114867528529	0.242623106203464
"ENSG00000265359"	"AC004231.3"	0.258	0	0
"ENSG00000265368"	"MIR4476"	0.07	0	0
"ENSG00000265369"	"PCAT18"	2.598	0	0
"ENSG00000265370"	"MIR4682"	0.08	0.00915096872887041	0.11438710911088
"ENSG00000265372"	"MIR4675"	0.077	0	0
"ENSG00000265373"	"MIR3180-2"	0.088	0	0
"ENSG00000265374"	"LINC01908"	0.555	0	0
"ENSG00000265375"	"MIR4679-2"	0.077	0	0
"ENSG00000265376"	"MIR466"	0.084	0	0
"ENSG00000265378"	"AC012572.1"	0.397	0	0
"ENSG00000265380"	"AC079070.1"	0.555	0	0
"ENSG00000265386"	"RN7SL219P"	0.296	0.481411401560604	1.62638987013717
"ENSG00000265388"	"RN7SL391P"	0.284	0	0
"ENSG00000265390"	"MIR4999"	0.091	0.107123734264391	1.17718389301528
"ENSG00000265392"	"MIR4252"	0.063	0	0
"ENSG00000265393"	"AC084125.4"	0.338	0	0
"ENSG00000265394"	"AC104984.2"	0.385	0.121334419928723	0.315154337477203
"ENSG00000265395"	"MIR3944"	0.108	0.0696613248946145	0.645012267542727
"ENSG00000265396"	"MIR3128"	0.066	0.0266504860492574	0.403795243170566
"ENSG00000265399"	"AP005329.2"	1.771	0.194071279020168	0.109582879175702
"ENSG00000265400"	"AC005244.2"	0.718	0	0
"ENSG00000265401"	"AC093484.3"	0.461	0	0
"ENSG00000265402"	"RSL24D1P9"	0.472	0	0
"ENSG00000265407"	"MIR4324"	0.072	0.0617445897914184	0.857563747103034
"ENSG00000265408"	"AC009084.1"	0.317	0	0
"ENSG00000265411"	"RN7SL656P"	0.281	0.0171374680653733	0.0609874308376274
"ENSG00000265413"	"AP001094.2"	2.315	0.132511710454374	0.0572404796779155
"ENSG00000265415"	"AC099850.3"	0.321	3.03415652927514	9.45220102577924
"ENSG00000265417"	"AP005119.2"	1.105	0.0664527263925076	0.0601382139298711
"ENSG00000265418"	"MIR4261"	0.058	0.192006319788538	3.31045378945755
"ENSG00000265420"	"MIR4779"	0.083	0	0
"ENSG00000265421"	"AC016601.1"	0.066	0	0
"ENSG00000265422"	"MIR4684"	0.082	0	0
"ENSG00000265423"	"MIR4652"	0.078	0	0
"ENSG00000265425"	"AC005909.1"	0.755	0	0
"ENSG00000265428"	"AC006441.2"	0.302	0	0
"ENSG00000265429"	"MIR4782"	0.079	0.00887057623476115	0.112285775123559
"ENSG00000265432"	"MIR4308"	0.081	0	0
"ENSG00000265433"	"MIR4447"	0.091	0	0
"ENSG00000265435"	"MIR3121"	0.077	0.00887057623476115	0.115202288763132
"ENSG00000265437"	"AP005212.1"	0.51	0.0177114867528529	0.0347284053977508
"ENSG00000265439"	"RN7SL811P"	0.298	0	0
"ENSG00000265442"	"MIR3941"	0.103	0.00889222098193524	0.0863322425430606
"ENSG00000265443"	"AC127024.3"	0.46	0.916605839608516	1.99262139045329
"ENSG00000265444"	"MIR4733"	0.076	0	0
"ENSG00000265445"	"AC005703.3"	0.373	0	0
"ENSG00000265450"	"MIR4502"	0.081	0.0894669642338302	1.10453042263988
"ENSG00000265451"	"AC012447.1"	0.682	0.00830427666926757	0.0121763587525917
"ENSG00000265452"	"MIR3682"	0.084	0.157922302552981	1.88002741134502
"ENSG00000265453"	"AC026254.1"	0.322	0	0
"ENSG00000265456"	"MIR3672"	0.082	0	0
"ENSG00000265458"	"AC132938.3"	0.92	0.537797783940355	0.58456280863082
"ENSG00000265460"	"AC015910.1"	0.975	0	0
"ENSG00000265462"	"MIR3680-1"	0.087	0.0612604295659291	0.704142868573898
"ENSG00000265465"	"MIR4768"	0.074	0	0
"ENSG00000265469"	"POLR3KP2"	0.325	0	0
"ENSG00000265470"	"MIR548AQ"	0.058	0.0452585330218758	0.780319534859927
"ENSG00000265472"	"AC022655.2"	0.318	0	0
"ENSG00000265474"	"AC010761.4"	0.521	0.0446006933069392	0.0856059372494034
"ENSG00000265477"	"AP000915.2"	0.454	0.0166337563400688	0.0366382298239401
"ENSG00000265478"	"AC107982.3"	0.985	0.0520069341079956	0.0527989178761377
"ENSG00000265479"	"DTX2P1-UPK3BP1-PMS2P11"	4.646	0	0
"ENSG00000265480"	"KRT18P55"	1.95	1.1631666858929	0.596495736355332
"ENSG00000265483"	"MIR4443"	0.053	0	0
"ENSG00000265484"	"AC091691.2"	1.709	0	0
"ENSG00000265485"	"LINC01915"	3.407	0.0366467045340498	0.0107562971922659
"ENSG00000265486"	"RN7SL518P"	0.28	0	0
"ENSG00000265487"	"AP001021.2"	0.244	0	0
"ENSG00000265489"	"AC005358.2"	3.679	0.0176616910150739	0.004800677090262
"ENSG00000265490"	"AP001178.2"	0.326	0.184423608790163	0.565716591380869
"ENSG00000265494"	"AC005304.2"	1.982	0	0
"ENSG00000265496"	"AC100778.3"	0.582	0.33319542278525	0.572500726435137
"ENSG00000265499"	"MIR3156-2"	0.077	0	0
"ENSG00000265503"	"MIR1269B"	0.075	0.0530597666518902	0.707463555358536
"ENSG00000265507"	"MIR4435-1"	0.08	0.0632619920054572	0.790774900068215
"ENSG00000265510"	"MIR4436A"	0.085	0	0
"ENSG00000265511"	"AC020558.2"	0.795	1.62879903089796	2.04880381245027
"ENSG00000265514"	"LINC01892"	1.587	0	0
"ENSG00000265519"	"AC015922.2"	0.347	0	0
"ENSG00000265520"	"MIR548V"	0.08	0.0355255944333928	0.44406993041741
"ENSG00000265521"	"MIR5697"	0.078	0.0415306398655214	0.532444100840018
"ENSG00000265526"	"MIR4304"	0.062	0	0
"ENSG00000265527"	"MIR5690"	0.073	0	0
"ENSG00000265533"	"AC114689.3"	2.991	0	0
"ENSG00000265535"	"RN7SL475P"	0.298	0	0
"ENSG00000265537"	"MIR3180-1"	0.094	0	0
"ENSG00000265538"	"MIR4421"	0.069	0	0
"ENSG00000265539"	"MIR3164"	0.083	0.145576974123486	1.75393944727092
"ENSG00000265541"	"H3F3BP2"	0.357	0	0
"ENSG00000265542"	"AC015845.2"	0.505	0.0790935174480149	0.156620826629732
"ENSG00000265544"	"AC011824.3"	0.632	0	0
"ENSG00000265545"	"AP005403.1"	0.229	0.00883084550753695	0.0385626441377159
"ENSG00000265547"	"AC217774.1"	0.517	0.0443564399409297	0.0857958219360343
"ENSG00000265552"	"AC104961.1"	0.663	0	0
"ENSG00000265554"	"AP005271.1"	0.672	0	0
"ENSG00000265555"	"LINC01903"	2.149	0	0
"ENSG00000265558"	"MIR3918"	0.093	0	0
"ENSG00000265559"	"RN7SL652P"	0.3	0.0796317646289494	0.265439215429831
"ENSG00000265561"	"MIR1268B"	0.05	0	0
"ENSG00000265564"	"PIGPP4"	0.307	0	0
"ENSG00000265565"	"MIR3143"	0.063	0.0268589724221179	0.426332895589173
"ENSG00000265566"	"RN7SL605P"	0.281	0	0
"ENSG00000265574"	"WDR45BP1"	1.029	0.0257847250689392	0.0250580418551402
"ENSG00000265579"	"AC023301.1"	2.206	0	0
"ENSG00000265584"	"MIR3978"	0.101	0	0
"ENSG00000265588"	"MIR5708"	0.085	0	0
"ENSG00000265590"	"C21orf59-TCP10L"	0.929	0	0
"ENSG00000265593"	"NPM1P45"	0.559	0	0
"ENSG00000265595"	"MIR4756"	0.078	0	0
"ENSG00000265596"	"MIR3659"	0.099	0.00914315540826054	0.0923551051339449
"ENSG00000265598"	"MIR5707"	0.081	0	0
"ENSG00000265599"	"MIR4471"	0.083	0	0
"ENSG00000265606"	"MIR4695"	0.074	0	0
"ENSG00000265612"	"MIR4539"	0.06	0	0
"ENSG00000265614"	"AC011193.2"	0.367	0	0
"ENSG00000265617"	"MIR548AG2"	0.064	0.0332011601947201	0.518768128042502
"ENSG00000265618"	"AC002094.2"	1.121	0	0
"ENSG00000265623"	"MIR3139"	0.076	0.0448656845274147	0.590337954308089
"ENSG00000265625"	"AC104564.5"	1.052	0.149062352353541	0.141694251286636
"ENSG00000265626"	"AC139085.1"	0.182	0	0
"ENSG00000265631"	"BNIP3P3"	0.569	0	0
"ENSG00000265635"	"MIR3612"	0.087	0	0
"ENSG00000265639"	"AC090415.1"	0.847	0	0
"ENSG00000265641"	"MIR3929"	0.055	0.0265174343915003	0.482135170754552
"ENSG00000265643"	"AC119868.2"	0.432	0	0
"ENSG00000265644"	"AC087399.1"	0.573	0	0
"ENSG00000265646"	"TUFMP1"	1.347	0	0
"ENSG00000265648"	"RN7SL279P"	0.284	0.105558575806014	0.371685126077513
"ENSG00000265653"	"MIR548AK"	0.057	0.0432273990643022	0.75837542218074
"ENSG00000265656"	"AC106037.3"	0.447	0.46893098504146	1.04906260635673
"ENSG00000265657"	"MIR3151"	0.076	0	0
"ENSG00000265658"	"MIR3690"	0.075	0	0
"ENSG00000265660"	"MIR4664"	0.071	0.430995931759769	6.07036523605308
"ENSG00000265664"	"AC005544.2"	0.229	0	0
"ENSG00000265666"	"RARA-AS1"	1.79	1.13665150710323	0.635000841957112
"ENSG00000265669"	"MIR548AJ1"	0.072	0	0
"ENSG00000265670"	"AC016382.1"	0.387	0	0
"ENSG00000265671"	"AP000894.3"	0.351	0	0
"ENSG00000265673"	"MIR4508"	0.07	0	0
"ENSG00000265675"	"RN7SL708P"	0.299	0	0
"ENSG00000265678"	"AC129510.1"	0.555	0.444223728184068	0.800403113845167
"ENSG00000265681"	"RPL17"	0.914	8.4179806482739	9.21004447294737
"ENSG00000265682"	"MIR4267"	0.082	0	0
"ENSG00000265683"	"SYPL1P2"	0.727	1.01290684360323	1.39326938597418
"ENSG00000265684"	"RN7SL378P"	0.298	0.0629004970726155	0.211075493532267
"ENSG00000265688"	"MAFG-DT"	1.895	11.6066570793687	6.12488500230536
"ENSG00000265689"	"AC024614.2"	0.372	0	0
"ENSG00000265690"	"AC074143.1"	1.473	0	0
"ENSG00000265691"	"MIR4460"	0.086	0	0
"ENSG00000265692"	"LINC01970"	1.81	0.320886167192574	0.177285175244516
"ENSG00000265693"	"AC026271.3"	0.13	0	0
"ENSG00000265694"	"MIR4774"	0.076	0	0
"ENSG00000265697"	"AC011824.4"	0.563	0	0
"ENSG00000265698"	"LARP7P3"	0.337	0	0
"ENSG00000265699"	"MIR548AE2"	0.067	0	0
"ENSG00000265702"	"AC005821.1"	3.145	0	0
"ENSG00000265706"	"SNORD53B"	0.078	0.187842972075352	2.40824323173528
"ENSG00000265712"	"AC027216.1"	0.685	0	0
"ENSG00000265713"	"AC023389.2"	0.955	0.378689525173988	0.3965335342136
"ENSG00000265717"	"AC103808.3"	0.598	0	0
"ENSG00000265719"	"MIR4681"	0.072	0	0
"ENSG00000265724"	"MIR4284"	0.081	0.183738651627248	2.26837841515122
"ENSG00000265725"	"MIR3144"	0.079	0.0434515792783029	0.550019990864593
"ENSG00000265727"	"RN7SL648P"	0.301	0.106429998773118	0.353588035791089
"ENSG00000265728"	"AP001099.1"	0.855	0.159513190975957	0.186565135644394
"ENSG00000265734"	"MIR4438"	0.093	0	0
"ENSG00000265735"	"RN7SL5P"	0.321	0.534169260867259	1.66407869429053
"ENSG00000265737"	"AP006565.1"	0.586	0	0
"ENSG00000265739"	"AC104984.3"	0.546	0.198618970424242	0.363771008103008
"ENSG00000265740"	"RN7SL339P"	0.296	0.0166132451156727	0.0561258280934889
"ENSG00000265743"	"AC138207.5"	0.409	0.0886150301097724	0.216662665305067
"ENSG00000265744"	"MIR4427"	0.068	0.0268921211983927	0.395472370564599
"ENSG00000265745"	"RN7SL375P"	0.298	0.00883084550753695	0.0296337097568354
"ENSG00000265746"	"KYNUP2"	1.329	0	0
"ENSG00000265749"	"AC135178.4"	0.579	1.74304756493312	3.01044484444407
"ENSG00000265750"	"AC090772.3"	0.735	0.706393952055161	0.961080206877771
"ENSG00000265751"	"AC015878.1"	0.679	0	0
"ENSG00000265752"	"AC010754.1"	1.434	0	0
"ENSG00000265753"	"RN7SL444P"	0.3	0.0681071237416138	0.227023745805379
"ENSG00000265758"	"LINC01900"	0.603	0	0
"ENSG00000265766"	"CXADRP3"	1.955	0	0
"ENSG00000265768"	"MIR4506"	0.077	0	0
"ENSG00000265775"	"AC004147.5"	0.536	0	0
"ENSG00000265776"	"MIR3670-3"	0.065	0	0
"ENSG00000265777"	"RN7SL624P"	0.278	0	0
"ENSG00000265778"	"AC018413.1"	1.2	1.92547420451949	1.60456183709957
"ENSG00000265781"	"AC090415.2"	0.374	0	0
"ENSG00000265784"	"AC006441.3"	0.456	0	0
"ENSG00000265786"	"LINC01906"	0.499	0	0
"ENSG00000265787"	"CYP4F35P"	2.876	0.194083675040914	0.0674838925733358
"ENSG00000265788"	"NOS2P1"	2.11	0	0
"ENSG00000265789"	"MIR4330"	0.105	0	0
"ENSG00000265790"	"RNASEH1P1"	0.742	0	0
"ENSG00000265791"	"AC127024.4"	0.308	1.17644565204396	3.81962874040246
"ENSG00000265793"	"MIR3118-4"	0.075	0	0
"ENSG00000265794"	"AC005899.4"	0.514	0	0
"ENSG00000265798"	"AC138207.6"	1.967	0.0332263631962538	0.016891897913703
"ENSG00000265799"	"AC090844.3"	0.784	0.0889571332478689	0.113465731183506
"ENSG00000265800"	"AC022211.3"	0.4	1.43672850901017	3.59182127252541
"ENSG00000265801"	"AC069366.2"	0.43	0.0353731777679268	0.0822632041114577
"ENSG00000265802"	"RN7SL49P"	0.298	0.121336279415005	0.407168722869143
"ENSG00000265806"	"MIR4292"	0.067	1.41236806654795	21.080120396238
"ENSG00000265810"	"MIR3907"	0.151	0	0
"ENSG00000265813"	"RN7SL300P"	0.318	0	0
"ENSG00000265814"	"RN7SL376P"	0.264	0	0
"ENSG00000265815"	"AC099677.6"	0.1	0.00883084550753695	0.0883084550753695
"ENSG00000265817"	"FSBP"	5.391	0.117200669221354	0.0217400610686986
"ENSG00000265818"	"EEF1E1-BLOC1S5"	0.768	0	0
"ENSG00000265820"	"MIR3177"	0.082	0.176151500179316	2.14818902657702
"ENSG00000265822"	"MIR4422"	0.083	0	0
"ENSG00000265828"	"MIR3939"	0.106	0.808729339585535	7.62952207156165
"ENSG00000265829"	"MIR548AG1"	0.066	0	0
"ENSG00000265831"	"MIR3123"	0.075	0	0
"ENSG00000265833"	"AC130289.1"	0.073	0	0
"ENSG00000265836"	"CCND3P2"	0.537	0	0
"ENSG00000265840"	"AC010761.5"	0.287	0	0
"ENSG00000265841"	"MIR548X"	0.075	0	0
"ENSG00000265843"	"LINC01029"	2.052	0.0547978315035656	0.026704596249301
"ENSG00000265844"	"AC100863.1"	0.56	0	0
"ENSG00000265845"	"AC024267.4"	0.683	0.263553143665425	0.385875759393009
"ENSG00000265846"	"MIR4276"	0.07	0	0
"ENSG00000265847"	"MIR4287"	0.078	0	0
"ENSG00000265848"	"MIR3689D1"	0.074	0	0
"ENSG00000265850"	"MIR4797"	0.071	0	0
"ENSG00000265853"	"AL353996.1"	0.232	0	0
"ENSG00000265855"	"MIR4514"	0.057	0	0
"ENSG00000265859"	"MIR5704"	0.077	0	0
"ENSG00000265861"	"MIR4495"	0.066	0	0
"ENSG00000265863"	"AC007923.2"	1.591	0	0
"ENSG00000265867"	"MIR4516"	0.086	0	0
"ENSG00000265871"	"MIR3174"	0.087	0.11854529242157	1.36258956806402
"ENSG00000265872"	"MIR3689A"	0.078	0	0
"ENSG00000265873"	"MIR4289"	0.07	0	0
"ENSG00000265874"	"MIR4489"	0.062	0.078662943972783	1.26875716085134
"ENSG00000265878"	"MIR3914-1"	0.099	0	0
"ENSG00000265879"	"MIR4748"	0.082	0.0183233522670249	0.223455515451523
"ENSG00000265881"	"PDLIM1P2"	0.607	0.00828833018691743	0.0136545802090897
"ENSG00000265882"	"RN7SL73P"	0.252	0	0
"ENSG00000265883"	"AC060771.1"	0.164	0	0
"ENSG00000265885"	"RN7SL783P"	0.301	0	0
"ENSG00000265888"	"DSCAS"	0.953	0.0529526595289217	0.0555641757911036
"ENSG00000265892"	"RN7SL311P"	0.306	0	0
"ENSG00000265894"	"RN7SL357P"	0.298	0	0
"ENSG00000265902"	"MIR4696"	0.07	0	0
"ENSG00000265905"	"RN7SL96P"	0.283	0	0
"ENSG00000265907"	"AP000919.2"	3.421	0.0432125662059675	0.0126315598380495
"ENSG00000265908"	"AC024267.5"	0.599	0.248502426025077	0.414862146953384
"ENSG00000265912"	"AC037487.1"	2.474	0.671384215064221	0.271375996388125
"ENSG00000265916"	"AC015818.5"	0.634	0.0956506344274101	0.150868508560584
"ENSG00000265917"	"MIR3685"	0.062	0.291845026315486	4.70717784379816
"ENSG00000265918"	"RN7SL543P"	0.299	0	0
"ENSG00000265919"	"MIR4280"	0.076	0	0
"ENSG00000265924"	"MIR5692C1"	0.091	0	0
"ENSG00000265927"	"AC125421.2"	0.583	0	0
"ENSG00000265929"	"MIR5195"	0.115	0	0
"ENSG00000265932"	"MIR3146"	0.079	0.0269351807548509	0.340951655124695
"ENSG00000265933"	"LINC00668"	2.343	0.0337665326283045	0.0144116656544194
"ENSG00000265934"	"ARL2BPP1"	0.478	0	0
"ENSG00000265935"	"AC032019.2"	0.403	0	0
"ENSG00000265936"	"AC091042.1"	0.173	0	0
"ENSG00000265939"	"UBE2CP2"	0.51	0.212691270625893	0.417041707109595
"ENSG00000265942"	"RN7SL577P"	0.303	0.0183019374577408	0.0604024338539301
"ENSG00000265943"	"AC090912.1"	0.57	0.24001642115042	0.421081440614773
"ENSG00000265944"	"LINC01387"	0.603	0	0
"ENSG00000265946"	"AC090312.2"	0.378	0	0
"ENSG00000265948"	"AC015878.2"	0.361	0.0442364424057536	0.122538621622586
"ENSG00000265954"	"MIR4749"	0.061	0	0
"ENSG00000265956"	"MIR4445"	0.07	0	0
"ENSG00000265957"	"MIR4319"	0.085	0.0180429597729156	0.212270114975478
"ENSG00000265962"	"GACAT2"	0.818	2.1678880011567	2.65022983026492
"ENSG00000265964"	"AC217774.2"	0.56	0.0586909650438596	0.104805294721178
"ENSG00000265965"	"MIR4266"	0.055	0.00917238353815449	0.166770609784627
"ENSG00000265967"	"AC100830.3"	0.554	0	0
"ENSG00000265971"	"AC005828.5"	0.355	0	0
"ENSG00000265975"	"AC002091.1"	0.557	0.0709749805340526	0.12742366343636
"ENSG00000265976"	"MIR4725"	0.09	0	0
"ENSG00000265980"	"AC074237.1"	0.471	0	0
"ENSG00000265981"	"MIR544B"	0.078	0.0615709773218415	0.789371504126173
"ENSG00000265982"	"AC103810.3"	0.096	0.686791841657278	7.15408168392997
"ENSG00000265984"	"AC022809.1"	0.428	0.0182659438345219	0.0426774388657053
"ENSG00000265986"	"MIR4735"	0.069	0	0
"ENSG00000265987"	"AC011933.4"	0.403	0.00828833018691743	0.0205665761461971
"ENSG00000265991"	"MIR4519"	0.058	0	0
"ENSG00000265992"	"ESRG"	3.14	0.0545826607625693	0.01738301298171
"ENSG00000265993"	"MIR5694"	0.076	0.0348217110607679	0.458180408694315
"ENSG00000265994"	"AC090365.1"	0.923	0	0
"ENSG00000265995"	"AC069114.1"	0.287	0	0
"ENSG00000265996"	"MIR3671"	0.088	0.154343245205394	1.75390051369766
"ENSG00000266002"	"AC091059.1"	0.215	0	0
"ENSG00000266003"	"AC109315.1"	1.347	0	0
"ENSG00000266006"	"MIR4488"	0.062	0	0
"ENSG00000266009"	"AC087393.3"	0.166	0	0
"ENSG00000266010"	"GATA6-AS1"	1.788	0.545574452862256	0.305131125761888
"ENSG00000266012"	"MIR4764"	0.088	0	0
"ENSG00000266013"	"LINC02079"	0.294	0	0
"ENSG00000266014"	"AC103808.4"	1.319	0	0
"ENSG00000266015"	"MIR4309"	0.083	0	0
"ENSG00000266016"	"MIR548Z"	0.097	0	0
"ENSG00000266017"	"MIR4477B"	0.081	0.00889222098193524	0.109780505949818
"ENSG00000266019"	"MIR3609"	0.08	0.0266185405931228	0.332731757414035
"ENSG00000266036"	"AC016888.1"	0.565	0	0
"ENSG00000266038"	"MIR4659A"	0.081	0.0182659438345219	0.225505479438542
"ENSG00000266039"	"MIR4509-2"	0.094	0	0
"ENSG00000266041"	"MIR4690"	0.06	0	0
"ENSG00000266042"	"AC015818.6"	0.109	0	0
"ENSG00000266043"	"MIR3649"	0.066	0	0
"ENSG00000266048"	"AC091178.1"	0.117	0	0
"ENSG00000266049"	"AP001011.1"	0.69	0.0166337563400688	0.0241068932464765
"ENSG00000266050"	"AC233702.6"	0.211	0	0
"ENSG00000266052"	"MIR4500"	0.076	0	0
"ENSG00000266053"	"NDUFV2-AS1"	0.779	0.633731915106997	0.813519788327339
"ENSG00000266059"	"RN7SL140P"	0.294	0	0
"ENSG00000266063"	"MIR4771-2"	0.074	0	0
"ENSG00000266065"	"AP005202.2"	0.567	0	0
"ENSG00000266066"	"POLRMTP1"	3.668	0.141236940382039	0.0385051636810358
"ENSG00000266071"	"MIR3617"	0.079	0	0
"ENSG00000266072"	"MIR5693"	0.073	0	0
"ENSG00000266075"	"RN7SL574P"	0.297	0.105887116914672	0.35652227917398
"ENSG00000266076"	"AC004805.1"	1.616	0	0
"ENSG00000266078"	"MIR4432"	0.084	0	0
"ENSG00000266079"	"SNORA59B"	0.701	0.33460921986247	0.477331269418644
"ENSG00000266086"	"AC015813.2"	2.27	0	0
"ENSG00000266088"	"AC004585.1"	1.016	0	0
"ENSG00000266097"	"MIR5192"	0.092	0.0174781025111029	0.189979375120683
"ENSG00000266099"	"MIR5700"	0.071	0	0
"ENSG00000266100"	"AC007431.2"	0.563	0.0182659438345219	0.0324439499725078
"ENSG00000266101"	"AC004408.1"	0.573	0.00889222098193524	0.0155187102651575
"ENSG00000266102"	"AP006219.1"	0.472	0	0
"ENSG00000266104"	"MIR4326"	0.059	0.184803388400156	3.13226082034163
"ENSG00000266105"	"AC009831.2"	0.586	0	0
"ENSG00000266106"	"AC103809.1"	0.651	0	0
"ENSG00000266107"	"MIR4525"	0.075	0.0337300749215583	0.449734332287444
"ENSG00000266109"	"MIR4440"	0.098	0	0
"ENSG00000266110"	"MIR4423"	0.08	0	0
"ENSG00000266111"	"AC068025.2"	0.419	0.0963059555165096	0.22984714920408
"ENSG00000266114"	"AC015908.4"	0.575	0	0
"ENSG00000266117"	"FBXO36P1"	0.471	0	0
"ENSG00000266120"	"AC104984.4"	0.224	0.0440021216188528	0.196438042941307
"ENSG00000266124"	"MIR5587"	0.053	0.791681533157233	14.937387418061
"ENSG00000266126"	"AC005730.3"	0.366	0.096982459726708	0.264979398160404
"ENSG00000266127"	"ZNF415P1"	1.166	0.0177844419638705	0.0152525231251033
"ENSG00000266128"	"RN7SL366P"	0.292	0	0
"ENSG00000266129"	"SRP68P1"	0.269	0	0
"ENSG00000266133"	"MIR4759"	0.083	0	0
"ENSG00000266139"	"MIR4435-2"	0.074	0.00830662255783635	0.112251656186978
"ENSG00000266140"	"MIR4533"	0.071	0	0
"ENSG00000266144"	"MIR4654"	0.076	0.0274529061866112	0.361222449823832
